bank_id,bank_name,region,initial_equity,final_equity,equity_loss,status
2044811,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",US,390206000.0,204985390.94672894,185220609.05327106,Distressed
707354,FIRST STATE COMMUNITY BANK,US,521078000.0,336487324.83764267,184590675.16235733,Distressed
2998576,CELTIC BANK CORPORATION,US,802450000.0,619857448.2177024,182592551.7822976,Distressed
223322,"FIRST BANK AND TRUST COMPANY, THE",US,394810000.0,213571347.6301961,181238652.3698039,Distressed
384278,FIRST FEDERAL BANK,US,428255000.0,247193047.1104362,181061952.8895638,Distressed
911973,UNION SAVINGS BANK,US,411434000.0,232630123.07942224,178803876.92057776,Distressed
468806,NORTHEAST BANK,US,513648000.0,335251707.2793579,178396292.7206421,Distressed
139740,WEST BANK,US,356867000.0,179931514.02298212,176935485.97701788,Distressed
537449,FIRST BUSINESS BANK,US,410976000.0,234196046.63200426,176779953.36799574,Distressed
3835454,ROYAL BUSINESS BANK,US,590925000.0,414810681.32875156,176114318.67124844,Distressed
3401970,FIRST BANK,US,431875000.0,256260151.20927525,175614848.79072475,Distressed
439338,UNITED COMMUNITY BANK,US,399017000.0,224991178.47002697,174025821.52997303,Distressed
1867983,CITIZENS FIRST BANK,US,501130000.0,327323114.1495187,173806885.85048127,Distressed
845573,"SPENCER SAVINGS BANK, SAVINGS AND LOAN ASSOCIATION",US,459590000.0,287064002.48778677,172525997.51221323,Distressed
542528,CIVISTA BANK,US,569670000.0,397231937.6693692,172438062.33063078,Distressed
422433,FIRST GUARANTY BANK,US,259570000.0,87143008.82090521,172426991.1790948,Distressed
3076453,"CALIFORNIA BANK OF COMMERCE, NATIONAL ASSOCIATION",US,574254000.0,402349596.4363544,171904403.5636456,Distressed
3437157,RIVER BANK & TRUST,US,321988000.0,150185431.521847,171802568.478153,Distressed
3547131,FINEMARK NATIONAL BANK & TRUST,US,407375000.0,235610424.59253645,171764575.40746355,Distressed
3189063,COMMERCIAL BANK OF CALIFORNIA,US,331715000.0,160304067.41098022,171410932.58901978,Distressed
648242,INDEPENDENCE BANK OF KENTUCKY,US,295376000.0,124021935.08803225,171354064.91196775,Distressed
3325759,PRIMIS BANK,US,428747000.0,257527690.99857688,171219309.00142312,Distressed
278555,"STRIDE BANK, NATIONAL ASSOCIATION",US,342525000.0,171913043.64208508,170611956.35791492,Distressed
99376,"NATIONAL COOPERATIVE BANK, N.A.",US,431727000.0,261306081.97056985,170420918.02943015,Distressed
1001648,CARROLLTON BANK,US,290056000.0,120037837.78283119,170018162.2171688,Distressed
657271,GATE CITY BANK,US,350596000.0,181097938.0470543,169498061.9529457,Distressed
384018,WOORI AMERICA BANK,US,511598000.0,342167974.41882753,169430025.58117247,Distressed
1007015,CENTRAL BANK & TRUST COMPANY,US,470609000.0,301970781.22581005,168638218.77418995,Distressed
1436204,BANK OF MARIN,US,417865000.0,249564329.4186728,168300670.5813272,Distressed
945053,RCB BANK,US,449789000.0,282146648.37652016,167642351.62347984,Distressed
140362,SUNWEST BANK,US,364493000.0,198314722.81685328,166178277.18314672,Distressed
1001639,PARKWAY BANK AND TRUST COMPANY,US,402999000.0,240997131.8402927,162001868.1597073,Distressed
1176881,MONET BANK,US,1163305000.0,1001396431.8970683,161908568.10293174,Distressed
2594240,ENCORE BANK,US,290674000.0,130167615.18630433,160506384.81369567,Distressed
933975,BANK OF UTAH,US,437525000.0,277585682.4942682,159939317.50573182,Distressed
662369,BANK OF THE SIERRA,US,435186000.0,275650218.65201235,159535781.34798765,Distressed
1009354,SECURITY BANK OF KANSAS CITY,US,426818000.0,267384980.39776564,159433019.60223436,Distressed
995076,CACHE VALLEY BANK,US,380146000.0,223738087.20465827,156407912.79534173,Distressed
751656,FRANDSEN BANK & TRUST,US,399545000.0,243239897.7220044,156305102.2779956,Distressed
1458608,GULF COAST BANK AND TRUST COMPANY,US,302441000.0,146221443.09554648,156219556.90445352,Distressed
3437456,METRO CITY BANK,US,443365000.0,288134189.5937269,155230810.40627313,Distressed
543262,D.L. EVANS BANK,US,316583000.0,161736070.79962516,154846929.20037484,Distressed
3110197,SOUTHEAST BANK,US,280719000.0,126739717.43320799,153979282.566792,Distressed
703767,COMMUNITY WEST BANK,US,463359000.0,309981753.97311544,153377246.02688456,Distressed
2963266,FIRST CAROLINA BANK,US,396914000.0,244771601.92790365,152142398.07209635,Distressed
971959,BRAVERA BANK,US,342345000.0,190651154.26568127,151693845.73431873,Distressed
459671,MANASQUAN BANK,US,306749000.0,156263275.38768673,150485724.61231327,Distressed
2596646,FIRST COMMUNITY BANK,US,253587000.0,104558180.40389824,149028819.59610176,Distressed
502849,BANTERRA BANK,US,205042000.0,56563421.51239085,148478578.48760915,Distressed
2298995,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION",US,329389000.0,182041581.06116462,147347418.93883538,Distressed
929978,"HOME BANK, NATIONAL ASSOCIATION",US,465833000.0,318639211.57807255,147193788.42192745,Distressed
762474,"FIDELITY BANK, NATIONAL ASSOCIATION",US,317600000.0,170834718.79126287,146765281.20873713,Distressed
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",US,324526000.0,178040716.504776,146485283.495224,Distressed
139843,FIRST FARMERS BANK & TRUST CO.,US,316815000.0,170535337.53946877,146279662.46053123,Distressed
214414,"FARMERS & MERCHANTS STATE BANK, THE",US,383924000.0,237687939.34331524,146236060.65668476,Distressed
2954059,BCB COMMUNITY BANK,US,361572000.0,215703969.78159618,145868030.21840382,Distressed
3212402,PCB BANK,US,373561000.0,227789147.36233962,145771852.63766038,Distressed
3404207,"OLD PLANK TRAIL COMMUNITY BANK, NATIONAL ASSOCIATION",US,278073000.0,132764477.49269605,145308522.50730395,Distressed
507068,EXCHANGE BANK,US,332711000.0,187585078.33564925,145125921.66435075,Distressed
2634351,"MACATAWA BANK, NATIONAL ASSOCIATION",US,546796000.0,401870480.80992603,144925519.19007397,Distressed
428547,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION",US,335400000.0,190695318.58153152,144704681.41846848,Distressed
3158546,FIRST WESTERN TRUST BANK,US,294969000.0,151534379.62622774,143434620.37377226,Distressed
443205,UNION SAVINGS BANK,US,303706000.0,160593077.05147314,143112922.94852686,Distressed
439404,FIRST NATIONAL BANK,US,245729000.0,103449095.85426068,142279904.14573932,Distressed
914648,BANKFIRST FINANCIAL SERVICES,US,409091000.0,268115053.15586138,140975946.84413862,Distressed
3109043,BANKWELL BANK,US,347393000.0,206442024.21130824,140950975.78869176,Distressed
2743244,RED RIVER BANK,US,342569000.0,202559120.86345077,140009879.13654923,Distressed
110936,BANCO DO BRASIL AMERICAS,US,340626000.0,200823643.99025738,139802356.00974262,Distressed
1018927,1ST SECURITY BANK OF WASHINGTON,US,347213000.0,207657233.1627922,139555766.8372078,Distressed
842460,LONE STAR NATIONAL BANK,US,342426000.0,203269526.1919744,139156473.8080256,Distressed
525549,LAKE RIDGE BANK,US,332585000.0,193778754.9989308,138806245.0010692,Distressed
547840,STAR FINANCIAL BANK,US,275656000.0,136914328.58762467,138741671.41237533,Distressed
5210,ACNB BANK,US,390540000.0,251861097.6273898,138678902.3726102,Distressed
441256,FIRST DAKOTA NATIONAL BANK,US,304868000.0,166265376.3983246,138602623.6016754,Distressed
2757205,"MVB BANK, INC.",US,343553000.0,204963934.90108633,138589065.09891367,Distressed
2339795,"LIBERTYVILLE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",US,271375000.0,132815539.25783634,138559460.74216366,Distressed
374653,FIRST PREMIER BANK,US,457757000.0,319361558.1239824,138395441.87601757,Distressed
2390929,BANK OF ANN ARBOR,US,462817000.0,324461453.2867861,138355546.71321392,Distressed
491934,COLONY BANK,US,322541000.0,185129476.23448873,137411523.76551127,Distressed
214106,"BANK OF GREENE COUNTY, THE",US,269123000.0,133002167.66288364,136120832.33711636,Distressed
273336,"BANK OF TAMPA, THE",US,272051000.0,136016688.46827805,136034311.53172195,Distressed
1447639,WESTSTAR BANK,US,360540000.0,225235116.40823722,135304883.59176278,Distressed
112163,"GUARANTY BANK & TRUST, N.A.",US,345911000.0,211192448.4953047,134718551.5046953,Distressed
557317,LINKBANK,US,358469000.0,223766445.5777005,134702554.4222995,Distressed
900306,NORTHERN BANK & TRUST COMPANY,US,476006000.0,341706884.1922591,134299115.80774093,Distressed
828651,ANB BANK,US,167609000.0,33330563.34755063,134278436.65244937,Distressed
548351,"AUSTIN BANK, TEXAS NATIONAL ASSOCIATION",US,463280000.0,329103398.4330436,134176601.5669564,Distressed
12946,FARMERS BANK & TRUST COMPANY,US,263831000.0,129965414.87949455,133865585.12050545,Distressed
268006,MASCOMA BANK,US,245656000.0,112473168.40526891,133182831.59473109,Distressed
2132941,"NATIONAL BANK OF INDIANAPOLIS, THE",US,222370000.0,89224868.84640193,133145131.15359807,Distressed
330855,"BANK OF MISSOURI, THE",US,346865000.0,214392282.794531,132472717.20546901,Distressed
535753,"ACADEMY BANK, N.A.",US,430295000.0,297883735.0012939,132411264.9987061,Distressed
2353595,FIRST COMMUNITY BANK,US,463864000.0,331457904.79011655,132406095.20988345,Distressed
978118,FIRST CITIZENS COMMUNITY BANK,US,348171000.0,216316170.1020553,131854829.89794469,Distressed
1387605,NORTHWEST BANK,US,284520000.0,153449514.85535967,131070485.14464033,Distressed
380458,TEXAS REGIONAL BANK,US,254760000.0,123836414.89247906,130923585.10752094,Distressed
328777,PENN COMMUNITY BANK,US,319043000.0,188244123.85493374,130798876.14506626,Distressed
546003,BANKNEWPORT,US,295232000.0,164441658.88365114,130790341.11634886,Distressed
318974,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LAKEWOOD,US,220878000.0,90156914.54524124,130721085.45475876,Distressed
594433,"CB&S BANK, INC.",US,165179000.0,35096578.55124259,130082421.44875741,Distressed
3374412,OAKSTAR BANK,US,308527000.0,178695215.76596916,129831784.23403084,Distressed
106359,FIRST FIDELITY BANK,US,239143000.0,109613404.55414653,129529595.44585347,Distressed
897170,PONCE BANK,US,492764000.0,363396618.871364,129367381.128636,Distressed
84541,GUARANTY BANK AND TRUST COMPANY,US,324258000.0,195037275.05051994,129220724.94948006,Distressed
657459,MIDWEST BANKCENTRE,US,346582000.0,218019447.69358945,128562552.30641055,Distressed
13103,BRISTOL COUNTY SAVINGS BANK,US,456687000.0,328195702.99047875,128491297.00952125,Distressed
18827,"NEXTIER BANK, NA",US,297402000.0,169126078.34370565,128275921.65629435,Distressed
302656,MINNWEST BANK,US,317202000.0,189399894.3664856,127802105.6335144,Distressed
771609,BAYCOAST BANK,US,254261000.0,126961729.4869039,127299270.5130961,Distressed
539032,BANK INDEPENDENT,US,259144000.0,132230854.18606508,126913145.81393492,Distressed
529958,"TIB, NATIONAL ASSOCIATION",US,409262000.0,283937491.27407527,125324508.72592473,Distressed
45560,JEFFERSON BANK,US,226603000.0,101540784.89944935,125062215.10055065,Distressed
709602,UNIBANK FOR SAVINGS,US,212860000.0,88128212.4397825,124731787.5602175,Distressed
201834,LAKESIDE BANK,US,283103000.0,158452563.45635462,124650436.54364538,Distressed
9807,AMBOY BANK,US,341249000.0,216884852.70532203,124364147.29467797,Distressed
403151,CORNERSTONE BANK,US,235590000.0,111786530.93464589,123803469.06535411,Distressed
1890525,UNITY BANK,US,334834000.0,211380954.82797313,123453045.17202687,Distressed
876700,CENTREVILLE BANK,US,403964000.0,280668926.0166285,123295073.9833715,Distressed
499501,MAINE COMMUNITY BANK,US,251280000.0,128043061.75508988,123236938.24491012,Distressed
161273,"NORTH SHORE BANK, A CO-OPERATIVE BANK",US,451983000.0,328749865.9393182,123233134.06068182,Distressed
3146150,U.S. CENTURY BANK,US,240015000.0,116830101.04446769,123184898.95553231,Distressed
211271,"NORTH AMERICAN SAVINGS BANK, FSB",US,419822000.0,297272985.0696875,122549014.93031251,Distressed
1007819,"FIDELITY DEPOSIT AND DISCOUNT BANK, THE",US,229099000.0,106801548.94467449,122297451.05532551,Distressed
2694681,AMERICAN FIRST NATIONAL BANK,US,385703000.0,263439396.42998672,122263603.57001328,Distressed
3344321,TRADITION CAPITAL BANK,US,209526000.0,87422464.79712677,122103535.20287323,Distressed
779351,"MERCHANTS BANK, NATIONAL ASSOCIATION",US,329984000.0,208468162.48878932,121515837.51121068,Distressed
3449066,"INVESTAR BANK, NATIONAL ASSOCIATION",US,309317000.0,188082574.57848978,121234425.42151022,Distressed
892205,WESTFIELD BANK,US,248575000.0,127474891.54470038,121100108.45529962,Distressed
2142155,QUAD CITY BANK AND TRUST COMPANY,US,298385000.0,177393018.16564798,120991981.83435202,Distressed
3016347,GEORGIA BANKING COMPANY,US,249158000.0,128497713.76739025,120660286.23260975,Distressed
65858,EMPRISE BANK,US,203974000.0,83353121.21426702,120620878.78573298,Distressed
237066,WEST TEXAS NATIONAL BANK,US,275414000.0,154819214.0163448,120594785.98365521,Distressed
619701,AVIDIA BANK,US,318090000.0,197934646.06629324,120155353.93370676,Distressed
3235410,WEST COAST COMMUNITY BANK,US,378334000.0,258381779.74976027,119952220.25023973,Distressed
1015560,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION",US,484415000.0,364517501.4767349,119897498.52326512,Distressed
965789,SUSSER BANK,US,283509000.0,164314495.21346688,119194504.78653312,Distressed
407506,ION BANK,US,346871000.0,228788097.3535807,118082902.64641929,Distressed
3356191,BRYANT BANK,US,264197000.0,146161698.42802584,118035301.57197416,Distressed
884303,CHEMUNG CANAL TRUST COMPANY,US,277326000.0,159361953.7249154,117964046.27508461,Distressed
265407,BANK OF NEW HAMPSHIRE,US,310549000.0,192764335.64275217,117784664.35724783,Distressed
1459717,FCB BANKS,US,206847000.0,89540589.88046539,117306410.11953461,Distressed
806846,BANK FIVE NINE,US,226213000.0,108925708.34479141,117287291.65520859,Distressed
3357219,OPEN BANK,US,219415000.0,102602060.8550911,116812939.1449089,Distressed
1157415,STATE BANK OF TEXAS,US,431272000.0,315105918.48866105,116166081.51133895,Distressed
928421,CITIZENS AND FARMERS BANK,US,307932000.0,191908916.79836679,116023083.20163321,Distressed
867650,PINNACLE BANK,US,345505000.0,229495572.84431434,116009427.15568566,Distressed
722544,NATIONAL EXCHANGE BANK AND TRUST,US,541752000.0,425807341.5193789,115944658.4806211,Distressed
133850,FIRST CITIZENS NATIONAL BANK,US,223042000.0,107305498.67689037,115736501.32310963,Distressed
852544,SOUTHERN BANCORP BANK,US,379715000.0,264145346.29541135,115569653.70458865,Distressed
160959,KS STATEBANK,US,318524000.0,203137239.7679205,115386760.2320795,Distressed
176101,ORANGE BANK & TRUST COMPANY,US,276331000.0,161654012.75603366,114676987.24396634,Distressed
895710,CITIZENS & NORTHERN BANK,US,303216000.0,188685132.44767022,114530867.55232978,Distressed
3138146,WESTERN ALLIANCE BANK,US,7955271000.0,7841011477.422432,114259522.57756805,Safe
470452,ARMSTRONG BANK,US,195330000.0,81504418.44925761,113825581.55074239,Distressed
137205,MACHIAS SAVINGS BANK,US,284409000.0,170696617.31584287,113712382.68415713,Distressed
807955,"AMERICAN BANK, NATIONAL ASSOCIATION",US,251897000.0,138397212.68828726,113499787.31171274,Distressed
537560,"EXTRACO BANKS, NATIONAL ASSOCIATION",US,200263000.0,86905381.88091755,113357618.11908245,Distressed
212522,SOMERSET TRUST COMPANY,US,178393000.0,65373076.38855839,113019923.61144161,Distressed
860053,"SUNRISE BANKS, NATIONAL ASSOCIATION",US,249883000.0,136899167.36713338,112983832.63286662,Distressed
1718469,COLORADO FEDERAL SAVINGS BANK,US,251496000.0,138562694.73713875,112933305.26286125,Distressed
3029589,CEDAR RAPIDS BANK AND TRUST COMPANY,US,453386000.0,340470447.5968702,112915552.40312982,Distressed
276579,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",US,6864795000.0,6752219903.637459,112575096.3625412,Safe
3548567,TEXAS PARTNERS BANK,US,212342000.0,99793063.6589638,112548936.3410362,Distressed
3271799,MERIDIAN BANK,US,236037000.0,123601018.66758549,112435981.33241451,Distressed
3545258,CALPRIVATE BANK,US,271291000.0,158883062.3333701,112407937.66662991,Distressed
193809,DEDHAM INSTITUTION FOR SAVINGS,US,272092000.0,160802297.41008687,111289702.58991313,Distressed
42448,FIRST NATIONAL BANK,US,288094000.0,177439059.68867493,110654940.31132507,Distressed
3281510,UNITED BUSINESS BANK,US,317627000.0,206974303.1819377,110652696.8180623,Distressed
738040,UNITED BANK OF IOWA,US,217347000.0,106778336.63610649,110568663.36389351,Distressed
105473,HOME FEDERAL BANK OF TENNESSEE,US,455254000.0,344979429.3399011,110274570.66009891,Distressed
656470,STATE BANK OF SOUTHERN UTAH,US,279816000.0,169752561.56456542,110063438.43543458,Distressed
925037,"INB, NATIONAL ASSOCIATION",US,234979000.0,125030321.12211609,109948678.87788391,Distressed
645465,VISTA BANK,US,288715000.0,178955213.50052333,109759786.49947667,Distressed
671334,REPUBLIC BANK OF CHICAGO,US,348338000.0,238864551.5210836,109473448.4789164,Distressed
3216017,"BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION",US,259722000.0,150424031.71150684,109297968.28849316,Distressed
247140,ONE COMMUNITY BANK,US,312252000.0,203880009.1699221,108371990.83007789,Distressed
187947,BANK IOWA,US,185898000.0,77695685.54081786,108202314.45918214,Distressed
772008,SOUTH SHORE BANK,US,229427000.0,121474981.35439563,107952018.64560437,Distressed
2847142,COGENT BANK,US,205300000.0,97378756.22936976,107921243.77063024,Distressed
59316,WAYNE BANK,US,209864000.0,102412036.49403179,107451963.50596821,Distressed
786210,"TRADITIONAL BANK, INC.",US,200908000.0,94090798.77261972,106817201.22738028,Distressed
923752,COMMUNITY NATIONAL BANK & TRUST,US,207444000.0,101029408.27010322,106414591.72989678,Distressed
785473,FIRST SAVINGS BANK,US,218344000.0,112028170.7452581,106315829.2547419,Distressed
578255,FIRST UNITED BANK,US,229716000.0,123849454.65692568,105866545.34307432,Distressed
376273,NORTH SHORE BANK,US,379401000.0,273589517.78504896,105811482.21495104,Distressed
3447576,AMERICAN MOMENTUM BANK,US,599378000.0,493603291.56592155,105774708.43407845,Distressed
703552,"HORIZON BANK, SSB",US,210670000.0,104974594.17560148,105695405.82439852,Distressed
961576,"EL DORADO SAVINGS BANK, F.S.B.",US,323152000.0,217798921.9845457,105353078.01545429,Distressed
232856,TEXASBANK,US,288457000.0,183156692.84781384,105300307.15218616,Distressed
455972,PEOPLES BANK,US,308978000.0,203800694.80452514,105177305.19547486,Distressed
233527,"BLUE RIDGE BANK, NATIONAL ASSOCIATION",US,326203000.0,221124993.76719952,105078006.23280048,Distressed
2970657,"SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION",US,239712000.0,135207547.69698787,104504452.30301213,Distressed
3228908,MEDALLION BANK,US,439072000.0,334656458.3104234,104415541.68957663,Distressed
289515,FARMERS AND MERCHANTS TRUST COMPANY OF CHAMBERSBURG,US,176051000.0,72593722.56318569,103457277.43681431,Distressed
595430,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",US,270565000.0,167147715.26917434,103417284.73082566,Distressed
3793714,HANOVER COMMUNITY BANK,US,224904000.0,122228726.28004193,102675273.71995807,Distressed
3047659,DOGWOOD STATE BANK,US,254481000.0,151833574.85945594,102647425.14054406,Distressed
498362,AMERICAN NATIONAL BANK & TRUST,US,242035000.0,139482874.5515312,102552125.4484688,Distressed
233554,WESTERN STATE BANK,US,298851000.0,196372129.4837203,102478870.5162797,Distressed
473266,TEXAS FIRST BANK,US,232081000.0,130249133.43206835,101831866.56793165,Distressed
485559,FIRST HORIZON BANK,US,9318210000.0,9216889632.717522,101320367.28247833,Safe
3214059,AVIDBANK,US,282050000.0,180923419.43365598,101126580.56634402,Distressed
761806,"WEBSTER BANK, NATIONAL ASSOCIATION",US,9859502000.0,9758633600.058502,100868399.9414978,Safe
958204,FIRST COUNTY BANK,US,178205000.0,77552576.85758471,100652423.14241529,Distressed
3804535,GUARANTY BANK,US,389587000.0,289224328.88963187,100362671.11036813,Distressed
3614976,FVCBANK,US,262110000.0,162009232.34226477,100100767.65773523,Distressed
